step	time	T	Ekin	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	tab-dynamic_0	cr_5	count_0	Fmax
311000	311	2.47001	14820.1	158.808	2500.14	0	0	-11624.8	0	0	0	7000
312000	312	2.46357	14781.4	197.376	2402.98	0	0	-11781.1	0	0	0	7145.8
313000	313	2.48075	14884.5	178.22	2401.11	0	0	-11612.5	0	0	0	7000
314000	314	2.48093	14885.6	162.078	2380.01	0	0	-11475.7	0	0	0	7000
315000	315	2.49894	14993.6	155.592	2469.69	0	0	-11599	0	0	0	7000
316000	316	2.44443	14666.6	172.827	2426.47	0	0	-11468.4	0	0	0	7000
317000	317	2.46937	14816.2	168.351	2496.18	0	0	-11779.6	0	0	0	7000
318000	318	2.41629	14497.7	157.04	2488.71	0	0	-11547.3	0	0	0	7000
319000	319	2.48054	14883.2	188.917	2379.87	0	0	-11478.9	0	0	0	7047.81
320000	320	2.50362	15021.7	169.742	2308.46	0	0	-11646.8	0	0	0	7087.82
321000	321	2.47257	14835.4	148.815	2415.31	0	0	-11713.9	0	0	0	7000
322000	322	2.41028	14461.7	176.293	2420.94	0	0	-11674.3	0	0	0	7000
323000	323	2.48735	14924.1	167.845	2458.63	0	0	-11847	0	0	0	7000
324000	324	2.45319	14719.1	204.319	2444.8	0	0	-11661.8	0	0	0	7000
325000	325	2.48191	14891.4	166.096	2364.91	0	0	-11658.3	0	0	0	7000
326000	326	2.48604	14916.2	149.891	2471.9	0	0	-11512.2	0	0	0	7000
327000	327	2.48299	14897.9	148.589	2392.46	0	0	-11530	0	0	0	7000
328000	328	2.45468	14728.1	155.216	2361.39	0	0	-11684.6	0	0	0	7000
329000	329	2.43788	14627.3	159.076	2263.54	0	0	-11565.4	0	0	0	7000
330000	330	2.47801	14868	182.145	2222.06	0	0	-11426.2	0	0	0	7000
331000	331	2.46953	14817.2	183.888	2322.03	0	0	-11500.2	0	0	0	7000
332000	332	2.497	14982	165.899	2381.44	0	0	-11619.1	0	0	0	7037.7
333000	333	2.47138	14828.3	174.755	2448.01	0	0	-11550.1	0	0	0	7000
334000	334	2.53574	15214.4	150.955	2290.27	0	0	-11498.4	0	0	0	7000
335000	335	2.47379	14842.7	203.309	2463.91	0	0	-11589.1	0	0	0	7000
336000	336	2.47355	14841.3	181.43	2389.79	0	0	-11709.7	0	0	0	7000
337000	337	2.47672	14860.3	215.226	2350.96	0	0	-11788.2	0	0	0	7000
338000	338	2.51713	15102.8	176.139	2574.29	0	0	-11461	0	0	0	7000
339000	339	2.4708	14824.8	186.793	2303.13	0	0	-11591.5	0	0	0	7041.73
340000	340	2.4734	14840.4	172.237	2342.23	0	0	-11640.6	0	0	0	7318.74
341000	341	2.45508	14730.5	212.036	2474.23	0	0	-11327.5	0	0	0	7000
342000	342	2.48662	14919.7	165.292	2388.61	0	0	-11697	0	0	0	7000
343000	343	2.46223	14773.4	164.745	2313.49	0	0	-11422.4	0	0	0	7000
344000	344	2.44046	14642.8	136.304	2345.32	0	0	-11600.7	0	0	0	7000
345000	345	2.45574	14734.4	156.863	2400.23	0	0	-11546.7	0	0	0	7000
346000	346	2.47106	14826.4	144.608	2488.12	0	0	-11635.4	0	0	0	7000
347000	347	2.45146	14708.8	139.545	2405.78	0	0	-11662.4	0	0	0	7000
348000	348	2.49721	14983.2	196.955	2414.32	0	0	-11243.7	0	0	0	7000
349000	349	2.48366	14901.9	181.719	2457.65	0	0	-11776.1	0	0	0	7000
350000	350	2.41296	14477.8	204.389	2461.18	0	0	-11679.4	0	0	0	7093.96
351000	351	2.49547	14972.8	204.109	2388.6	0	0	-11410.5	0	0	0	7000
352000	352	2.43733	14624	127.599	2328.14	0	0	-11748.3	0	0	0	7000
353000	353	2.51311	15078.7	164.084	2395.91	0	0	-11527.1	0	0	0	7000
354000	354	2.45505	14730.3	205.305	2490.22	0	0	-11480	0	0	0	7525.99
355000	355	2.50049	15002.9	181.822	2486.22	0	0	-11509.3	0	0	0	7000
356000	356	2.44965	14697.9	193.36	2467.62	0	0	-11603.6	0	0	0	7000
357000	357	2.50057	15003.4	213.822	2292.39	0	0	-11631.8	0	0	0	7000
358000	358	2.49422	14965.3	192.807	2489.1	0	0	-11384.4	0	0	0	7000
359000	359	2.41304	14478.3	207.327	2339.91	0	0	-11401.6	0	0	0	7646.95
360000	360	2.48451	14907.1	154.79	2330.99	0	0	-11565.5	0	0	0	7000
361000	361	2.49038	14942.3	201.192	2443.07	0	0	-11776.8	0	0	0	7000
362000	362	2.49991	14999.5	183.252	2311.2	0	0	-11534.1	0	0	0	7000
363000	363	2.49014	14940.9	144.203	2477.94	0	0	-11386.6	0	0	0	7000
364000	364	2.49315	14958.9	166.612	2511.48	0	0	-11414.6	0	0	0	7000
365000	365	2.48263	14895.8	162.294	2456.23	0	0	-11396	0	0	0	7000
366000	366	2.47454	14847.2	161.265	2579.79	0	0	-11488.7	0	0	0	7553.47
367000	367	2.45763	14745.8	170.487	2410.24	0	0	-11290	0	0	0	7000
368000	368	2.47168	14830.1	152.404	2634.84	0	0	-11360.1	0	0	0	7000
369000	369	2.41863	14511.8	143.498	2427.55	0	0	-11489.4	0	0	0	7000
370000	370	2.50638	15038.3	186.909	2480.06	0	0	-11268.6	0	0	0	7000
371000	371	2.48454	14907.2	200.779	2538.93	0	0	-11427.5	0	0	0	7000
372000	372	2.42642	14558.5	173.709	2265.65	0	0	-11567.9	0	0	0	7000
373000	373	2.46886	14813.2	185.593	2556.2	0	0	-11658.5	0	0	0	7000
374000	374	2.49777	14986.6	167.737	2322.64	0	0	-11536	0	0	0	7000
375000	375	2.48946	14936.8	169.013	2482.5	0	0	-11459.5	0	0	0	7000
376000	376	2.44669	14680.2	161.126	2448.92	0	0	-11604.5	0	0	0	7000
377000	377	2.53559	15213.5	168.342	2508.3	0	0	-11627.9	0	0	0	7000
378000	378	2.45687	14741.2	182.844	2433.43	0	0	-11835.4	0	0	0	7230.34
379000	379	2.48679	14920.7	134.118	2303.53	0	0	-11674.9	0	0	0	7000
380000	380	2.48869	14932.1	194.515	2378.18	0	0	-11582.9	0	0	0	7000
381000	381	2.52828	15169.7	155.176	2562.24	0	0	-11542	0	0	0	7000
382000	382	2.4738	14842.8	159.916	2400.63	0	0	-11614.9	0	0	0	7000
383000	383	2.51267	15076	163.732	2439.3	0	0	-11666.9	0	0	0	7000
384000	384	2.45986	14759.2	155.475	2522.96	0	0	-11469.8	0	0	0	7000
385000	385	2.46954	14817.2	159.189	2429.25	0	0	-11533.4	0	0	0	7000
386000	386	2.45455	14727.3	181.678	2512.52	0	0	-11633.3	0	0	0	7000
387000	387	2.455	14730	190.067	2402.44	0	0	-11452.8	0	0	0	7000
388000	388	2.51635	15098.1	204.735	2533.6	0	0	-11597	0	0	0	7000
389000	389	2.48945	14936.7	184.169	2439.95	0	0	-11528.6	0	0	0	7000
390000	390	2.42668	14560.1	170.371	2554.54	0	0	-11761.6	0	0	0	7000
391000	391	2.51388	15083.3	160.188	2328.3	0	0	-11993.3	0	0	0	7000
392000	392	2.48245	14894.7	161.471	2441.06	0	0	-12217	0	0	0	7000
393000	393	2.52917	15175	198.11	2388.12	0	0	-11764.4	0	0	0	7000
394000	394	2.48068	14884.1	129.489	2373.34	0	0	-11469.4	0	0	0	7000
395000	395	2.48774	14926.5	146.326	2407.63	0	0	-11683.7	0	0	0	7269.99
396000	396	2.48121	14887.3	145.254	2525.56	0	0	-11539.6	0	0	0	7879.15
397000	397	2.5167	15100.2	182.493	2315.33	0	0	-11589.2	0	0	0	7913.93
398000	398	2.51142	15068.5	145.765	2402.6	0	0	-11673.9	0	0	0	7000
399000	399	2.49083	14945	135.377	2421.34	0	0	-11647.9	0	0	0	7000
400000	400	2.4156	14493.6	168.695	2346.32	0	0	-11314.6	0	0	0	7000
401000	401	2.47786	14867.2	175.694	2424.95	0	0	-11573.4	0	0	0	7000
402000	402	2.45717	14743	164.674	2410.08	0	0	-11542.5	0	0	0	7152.22
403000	403	2.54062	15243.7	174.721	2348.92	0	0	-11411.6	0	0	0	7158.84
404000	404	2.50137	15008.2	194.402	2560.38	0	0	-11530	0	0	0	7000
405000	405	2.49987	14999.2	168.416	2450.04	0	0	-11729.7	0	0	0	7801.83
406000	406	2.45656	14739.4	175.228	2439.5	0	0	-11622.4	0	0	0	7000
407000	407	2.46889	14813.3	189.946	2348.64	0	0	-11738.9	0	0	0	7000
408000	408	2.45058	14703.5	151.925	2512.85	0	0	-11713.5	0	0	0	7000
409000	409	2.49723	14983.4	168.936	2525.82	0	0	-11350	0	0	0	7311.92
410000	410	2.44549	14672.9	195.084	2404.69	0	0	-11630.7	0	0	0	7000
411000	411	2.51829	15109.7	168.18	2476.29	0	0	-11538.2	0	0	0	7000
412000	412	2.49055	14943.3	157.609	2422.22	0	0	-11469.3	0	0	0	7000
413000	413	2.49093	14945.6	187.497	2371.95	0	0	-11429.9	0	0	0	7000
414000	414	2.48943	14936.6	161.086	2578.35	0	0	-11639.9	0	0	0	7000
415000	415	2.45774	14746.4	185.965	2373.6	0	0	-11498.1	0	0	0	7355.28
416000	416	2.47827	14869.6	173.297	2450.62	0	0	-11279.3	0	0	0	7000
417000	417	2.51236	15074.2	188.395	2525.62	0	0	-11386.8	0	0	0	7000
418000	418	2.46831	14809.9	180.395	2522.41	0	0	-11512.5	0	0	0	7000
419000	419	2.49346	14960.8	143.246	2485.63	0	0	-11428.2	0	0	0	7000
420000	420	2.47196	14831.8	169.558	2386.41	0	0	-11405.6	0	0	0	7000
421000	421	2.42364	14541.9	175.462	2489.3	0	0	-11237.7	0	0	0	7070.05
422000	422	2.4624	14774.4	219.47	2514.56	0	0	-11468.2	0	0	0	7000
423000	423	2.45446	14726.8	171.687	2375.27	0	0	-11593.6	0	0	0	7000
424000	424	2.4738	14842.8	165.242	2368.82	0	0	-11460.7	0	0	0	7000
425000	425	2.52833	15170	169.78	2375.71	0	0	-11537.5	0	0	0	7000
426000	426	2.48411	14904.7	186.963	2348.78	0	0	-11613.5	0	0	0	7000
427000	427	2.45407	14724.4	164.629	2421.47	0	0	-11426.6	0	0	0	7000
428000	428	2.43621	14617.2	189.883	2385.67	0	0	-11580.8	0	0	0	7000
429000	429	2.47935	14876.1	156.696	2423.3	0	0	-11719.7	0	0	0	7000
430000	430	2.51746	15104.8	196.204	2377.64	0	0	-11561.9	0	0	0	7000
431000	431	2.51742	15104.5	164.178	2321.06	0	0	-11548.7	0	0	0	7000
432000	432	2.48246	14894.8	153.639	2322.39	0	0	-11435.7	0	0	0	7000
433000	433	2.48987	14939.2	143.896	2373.01	0	0	-11821.1	0	0	0	7000
434000	434	2.45352	14721.1	185.191	2509.66	0	0	-11669.6	0	0	0	7000
435000	435	2.45818	14749.1	154.789	2396.33	0	0	-11458.7	0	0	0	7000
436000	436	2.47593	14855.6	168.997	2496.58	0	0	-11758.7	0	0	0	7000
437000	437	2.43846	14630.8	184.601	2542.15	0	0	-11785	0	0	0	7000
438000	438	2.40095	14405.7	158.167	2314.93	0	0	-11491.6	0	0	0	7000
439000	439	2.45024	14701.5	167.08	2611.81	0	0	-11636.8	0	0	0	7000
440000	440	2.41065	14463.9	238.665	2464.75	0	0	-11629.4	0	0	0	7101.7
441000	441	2.46421	14785.2	144.836	2359.93	0	0	-11718.2	0	0	0	7000
442000	442	2.46645	14798.7	182.118	2147.51	0	0	-11740.7	0	0	0	7000
443000	443	2.46195	14771.7	156.447	2396.83	0	0	-11800.7	0	0	0	7667.74
444000	444	2.47168	14830.1	177.411	2393.79	0	0	-11398.6	0	0	0	7000
445000	445	2.45903	14754.2	185.175	2473.86	0	0	-11084	0	0	0	7545.38
446000	446	2.51045	15062.7	168.281	2407.3	0	0	-11478.9	0	0	0	7099.04
447000	447	2.50965	15057.9	212.171	2514.77	0	0	-11447.2	0	0	0	7000
448000	448	2.47797	14867.8	169.581	2365.8	0	0	-11441.5	0	0	0	7000
449000	449	2.46364	14781.8	185.102	2424.41	0	0	-11458.4	0	0	0	7000
450000	450	2.49282	14956.9	207.243	2438.56	0	0	-11483.6	0	0	0	7112.13
451000	451	2.42378	14542.7	166.103	2400.75	0	0	-11655.3	0	0	0	7000
452000	452	2.44685	14681.1	177.136	2356.26	0	0	-11616.2	0	0	0	7000
453000	453	2.49245	14954.7	185.834	2488.62	0	0	-11655.2	0	0	0	7276.63
454000	454	2.53368	15202.1	173.415	2526.48	0	0	-11659	0	0	0	7010.96
455000	455	2.41816	14509	205.968	2493.28	0	0	-11685.8	0	0	0	7000
456000	456	2.43051	14583	196.715	2511.06	0	0	-11864.3	0	0	0	7000
457000	457	2.47727	14863.6	172.207	2437.47	0	0	-11706.9	0	0	0	7417.3
458000	458	2.43565	14613.9	183.946	2496.09	0	0	-11378.6	0	0	0	7000
459000	459	2.44717	14683	191.283	2469.82	0	0	-11445.5	0	0	0	7000
460000	460	2.48237	14894.2	168.584	2582.66	0	0	-11642.3	0	0	0	7000
461000	461	2.53893	15233.6	183.582	2462.78	0	0	-11473.7	0	0	0	7000
462000	462	2.48667	14920	156.925	2547.82	0	0	-11516	0	0	0	7000
463000	463	2.50388	15023.3	135.992	2453.59	0	0	-11551.8	0	0	0	7000
464000	464	2.48199	14891.9	160.88	2406.39	0	0	-11309.2	0	0	0	7000
465000	465	2.44363	14661.8	201.083	2442.99	0	0	-11470.7	0	0	0	7000
466000	466	2.49857	14991.4	201.172	2463.81	0	0	-11310.7	0	0	0	7000
467000	467	2.47492	14849.5	151.903	2442.6	0	0	-11309.9	0	0	0	7342.71
468000	468	2.46088	14765.3	180.062	2425.32	0	0	-11481.5	0	0	0	7106.32
469000	469	2.4793	14875.8	172.479	2434.36	0	0	-11355.7	0	0	0	7000
470000	470	2.47236	14834.2	198.37	2509.58	0	0	-11472.4	0	0	0	7000
471000	471	2.50391	15023.5	146.804	2425.85	0	0	-11497.5	0	0	0	7000
472000	472	2.45305	14718.3	215.98	2484.95	0	0	-11626.2	0	0	0	7000
473000	473	2.4229	14537.4	153.909	2396.58	0	0	-11392.1	0	0	0	7000
474000	474	2.47896	14873.8	157.16	2442.56	0	0	-11654.6	0	0	0	7000
475000	475	2.51181	15070.9	175.903	2391.31	0	0	-11517.5	0	0	0	7000
476000	476	2.50728	15043.7	174.414	2366.27	0	0	-11543.2	0	0	0	7000
477000	477	2.52528	15151.7	173.682	2444.42	0	0	-11417.2	0	0	0	7000
478000	478	2.47943	14876.6	177.176	2336.68	0	0	-11541.5	0	0	0	7823.57
479000	479	2.48853	14931.2	157.974	2294.65	0	0	-11429.5	0	0	0	7000
480000	480	2.46788	14807.3	163.599	2504.91	0	0	-11523.1	0	0	0	7000
481000	481	2.55524	15331.4	136.179	2490.62	0	0	-11482	0	0	0	7000
482000	482	2.50233	15014	193.188	2529.71	0	0	-11504.3	0	0	0	7000
483000	483	2.48926	14935.5	187.308	2350.17	0	0	-11441.4	0	0	0	7000
484000	484	2.47062	14823.7	173.107	2395.87	0	0	-11586.4	0	0	0	7000
485000	485	2.48135	14888.1	162.867	2497.44	0	0	-11544	0	0	0	7228.72
486000	486	2.48992	14939.5	153.605	2369.67	0	0	-11506	0	0	0	7000
487000	487	2.44903	14694.2	206.141	2534.6	0	0	-11240.4	0	0	0	7000
488000	488	2.50074	15004.4	174.936	2476.41	0	0	-11306.9	0	0	0	7387.65
489000	489	2.47448	14846.9	160.452	2446.54	0	0	-11331.1	0	0	0	7000
490000	490	2.46179	14770.8	154.932	2551.65	0	0	-11321.5	0	0	0	7000
491000	491	2.48572	14914.3	189.737	2363.25	0	0	-11364.1	0	0	0	7000
492000	492	2.46805	14808.3	174.037	2342.29	0	0	-11177.2	0	0	0	7000
493000	493	2.46897	14813.8	144.216	2451.82	0	0	-11507.3	0	0	0	7000
494000	494	2.49455	14967.3	135.603	2418.28	0	0	-11303.2	0	0	0	7728.81
495000	495	2.51326	15079.6	167.608	2511.86	0	0	-11137.8	0	0	0	7000
496000	496	2.49965	14997.9	194.187	2476.17	0	0	-11114.4	0	0	0	7000
497000	497	2.48879	14932.7	154.471	2310.51	0	0	-11363.7	0	0	0	7000
498000	498	2.50592	15035.5	167.253	2491.83	0	0	-11059.8	0	0	0	7000
499000	499	2.46619	14797.1	149.774	2498.91	0	0	-11127.4	0	0	0	7000
500000	500	2.53843	15230.6	157.908	2495.27	0	0	-11380.3	0	0	0	7000
501000	501	2.48537	14912.2	167.478	2564.16	0	0	-11306.2	0	0	0	7000
502000	502	2.49184	14951	226.912	2376.73	0	0	-11349.3	0	0	0	8321
503000	503	2.51682	15100.9	125.686	2343.43	0	0	-11465.3	0	0	0	7000
504000	504	2.47802	14868.1	201.634	2424.59	0	0	-11592.9	0	0	0	7000
505000	505	2.44696	14681.7	195.466	2578.47	0	0	-11413.9	0	0	0	7773.17
506000	506	2.52416	15145	225.169	2466	0	0	-11550.4	0	0	0	7000
507000	507	2.46588	14795.3	176.915	2517.3	0	0	-11513.3	0	0	0	7000
508000	508	2.47286	14837.2	177.929	2502.58	0	0	-11613.4	0	0	0	7000
509000	509	2.50973	15058.4	186.183	2473.33	0	0	-11706.9	0	0	0	7000
510000	510	2.48143	14888.6	181.996	2418.62	0	0	-11512.7	0	0	0	7083.33
511000	511	2.45863	14751.8	164.781	2458.11	0	0	-11221.8	0	0	0	7101.06
512000	512	2.47226	14833.5	187.869	2509.19	0	0	-11451	0	0	0	7000
513000	513	2.45989	14759.4	182.303	2371.24	0	0	-11271.1	0	0	0	7000
514000	514	2.48307	14898.4	172.662	2295.82	0	0	-11219.9	0	0	0	7000
515000	515	2.42596	14555.8	230.401	2441.68	0	0	-11358.6	0	0	0	7138.97
516000	516	2.50174	15010.5	169.582	2399.44	0	0	-11405.8	0	0	0	7000
517000	517	2.47994	14879.6	163.067	2482.74	0	0	-11651.6	0	0	0	7000
518000	518	2.48151	14889.1	133.043	2613.57	0	0	-11821.8	0	0	0	7000
519000	519	2.49619	14977.2	188.927	2538.25	0	0	-11608.5	0	0	0	7876.14
520000	520	2.44635	14678.1	213.344	2320.85	0	0	-11438.7	0	0	0	7000
521000	521	2.47804	14868.2	162.847	2370.32	0	0	-11307.5	0	0	0	7000
522000	522	2.45241	14714.4	177.896	2358.27	0	0	-11525.6	0	0	0	7000
523000	523	2.45973	14758.4	181.076	2373.7	0	0	-11388.2	0	0	0	7165.08
524000	524	2.51665	15099.9	169.978	2358.68	0	0	-11640.8	0	0	0	7000
525000	525	2.46025	14761.5	151.651	2445.44	0	0	-11866.8	0	0	0	7000
526000	526	2.49875	14992.5	153.914	2530.6	0	0	-11664.9	0	0	0	7000
527000	527	2.48213	14892.8	204.112	2603.09	0	0	-11698.3	0	0	0	7000
528000	528	2.53802	15228.1	186.217	2469.01	0	0	-11424.6	0	0	0	7000
529000	529	2.4939	14963.4	158.452	2426.77	0	0	-11519.8	0	0	0	7000
530000	530	2.50041	15002.5	175.466	2401.65	0	0	-11761	0	0	0	7000
531000	531	2.48015	14880.9	154.767	2368.2	0	0	-11303	0	0	0	7000
532000	532	2.48521	14911.3	205.846	2460	0	0	-11555.4	0	0	0	7431.62
533000	533	2.47759	14865.6	224.332	2539.25	0	0	-11489.3	0	0	0	7000
534000	534	2.4549	14729.4	190.61	2564.13	0	0	-11710.2	0	0	0	7979.21
535000	535	2.5194	15116.4	202.303	2516.83	0	0	-11616.5	0	0	0	7000
536000	536	2.50527	15031.6	200.919	2303.24	0	0	-11433.4	0	0	0	7282.62
537000	537	2.42826	14569.6	152.776	2519.63	0	0	-11521.8	0	0	0	7000
538000	538	2.43178	14590.7	139.647	2333.07	0	0	-11746.7	0	0	0	7436.36
539000	539	2.43337	14600.2	153.376	2327.75	0	0	-11739.1	0	0	0	7000
540000	540	2.51435	15086.1	188.108	2393.87	0	0	-11665.2	0	0	0	7246.99
541000	541	2.4399	14639.4	178.814	2422.53	0	0	-11613.7	0	0	0	7000
542000	542	2.43505	14610.3	165.427	2579.06	0	0	-11665	0	0	0	7000
543000	543	2.45446	14726.8	165.867	2422.58	0	0	-11256.3	0	0	0	7000
544000	544	2.40238	14414.3	174.049	2374.66	0	0	-11688.5	0	0	0	7000
545000	545	2.48423	14905.4	186.142	2478.7	0	0	-11637	0	0	0	7311.62
546000	546	2.48841	14930.5	190.779	2370.27	0	0	-11647	0	0	0	7395.4
547000	547	2.45269	14716.2	162.572	2469.09	0	0	-11749.5	0	0	0	7000
548000	548	2.50138	15008.3	222.568	2439.18	0	0	-11676.2	0	0	0	7000
549000	549	2.4161	14496.6	195.333	2547.73	0	0	-11676.4	0	0	0	7000
550000	550	2.46214	14772.8	171.55	2419.2	0	0	-11684.9	0	0	0	7029.9
551000	551	2.50051	15003	146.234	2435.73	0	0	-11562.4	0	0	0	7000
552000	552	2.44376	14662.5	174.144	2466.42	0	0	-11637.8	0	0	0	7000
553000	553	2.39517	14371	201.622	2435.54	0	0	-11555.7	0	0	0	7000
554000	554	2.43282	14596.9	159.998	2409.76	0	0	-11539.8	0	0	0	7000
555000	555	2.47593	14855.6	184.837	2406.21	0	0	-11479.8	0	0	0	8420.94
556000	556	2.50041	15002.5	157.97	2358.89	0	0	-11531.8	0	0	0	7334.83
557000	557	2.45309	14718.5	188.108	2459.69	0	0	-11336.7	0	0	0	7000
558000	558	2.50863	15051.8	154.223	2491.09	0	0	-11558.2	0	0	0	7213.35
559000	559	2.4549	14729.4	157.608	2367.02	0	0	-11448.9	0	0	0	7000
560000	560	2.45045	14702.7	186.303	2435.95	0	0	-11742	0	0	0	7000
561000	561	2.45001	14700	186.145	2470.33	0	0	-11609.8	0	0	0	7000
562000	562	2.50658	15039.5	178.786	2396.43	0	0	-11731.4	0	0	0	7000
563000	563	2.46546	14792.7	192.949	2505.2	0	0	-11641.2	0	0	0	7000
564000	564	2.4327	14596.2	153.334	2387.81	0	0	-11597.6	0	0	0	7000
565000	565	2.47811	14868.6	168.868	2497.9	0	0	-11346.1	0	0	0	7000
566000	566	2.48095	14885.7	178.12	2485.6	0	0	-11403.1	0	0	0	7000
567000	567	2.48809	14928.5	160.496	2655.42	0	0	-11591.6	0	0	0	7000
568000	568	2.48892	14933.5	165.275	2530.71	0	0	-11499.7	0	0	0	7000
569000	569	2.45914	14754.9	203.828	2357.99	0	0	-11337	0	0	0	7000
570000	570	2.49138	14948.3	161.31	2431.15	0	0	-11419.7	0	0	0	7000
571000	571	2.49053	14943.2	203.963	2492.74	0	0	-11377	0	0	0	7000
572000	572	2.48035	14882.1	169.953	2448.46	0	0	-11492.8	0	0	0	7000
573000	573	2.45122	14707.3	196.562	2375.64	0	0	-11359.7	0	0	0	7000
574000	574	2.44712	14682.7	165.331	2449.01	0	0	-11495.2	0	0	0	7000
575000	575	2.56888	15413.3	156.753	2459.43	0	0	-11594.7	0	0	0	7000
576000	576	2.51442	15086.5	182.156	2356.54	0	0	-11514.7	0	0	0	7000
577000	577	2.47518	14851.1	196.384	2383.26	0	0	-11376.9	0	0	0	7000
578000	578	2.50393	15023.6	151.617	2353.1	0	0	-11317.7	0	0	0	7000
579000	579	2.46062	14763.7	196.1	2474.19	0	0	-11458.1	0	0	0	7000
580000	580	2.50156	15009.4	154.403	2550.65	0	0	-11390.9	0	0	0	7000
581000	581	2.52854	15171.3	150.329	2395.48	0	0	-11520	0	0	0	7700.85
582000	582	2.54605	15276.3	190.13	2424.03	0	0	-11599.7	0	0	0	7000
583000	583	2.49504	14970.2	183.305	2459.6	0	0	-11679.5	0	0	0	7000
584000	584	2.53576	15214.6	150.43	2452.9	0	0	-11461.6	0	0	0	7000
585000	585	2.45557	14733.4	175.898	2452.25	0	0	-11332	0	0	0	7000
586000	586	2.45255	14715.3	152.206	2477.06	0	0	-11729.1	0	0	0	7052.26
587000	587	2.40668	14440.1	148.576	2431.89	0	0	-11711.2	0	0	0	7618.25
588000	588	2.46318	14779.1	169.404	2568.57	0	0	-11588.1	0	0	0	7216.52
589000	589	2.51398	15083.9	214.8	2377.83	0	0	-11536.2	0	0	0	7000
590000	590	2.5301	15180.6	157.727	2374.16	0	0	-11548.3	0	0	0	7000
591000	591	2.44659	14679.6	188.133	2222.05	0	0	-11295.4	0	0	0	7442.69
592000	592	2.45167	14710	188.854	2431.4	0	0	-11324.7	0	0	0	7000
593000	593	2.48061	14883.7	226.695	2486.33	0	0	-11216.7	0	0	0	7000
594000	594	2.53592	15215.5	209.494	2403.58	0	0	-11370.2	0	0	0	7000
595000	595	2.44661	14679.6	159.887	2570.86	0	0	-11582.3	0	0	0	7000
596000	596	2.45001	14700.1	180.295	2456.2	0	0	-11218.5	0	0	0	7000
597000	597	2.49484	14969	151.244	2390.2	0	0	-11482.2	0	0	0	7507.92
598000	598	2.42769	14566.1	171.755	2419.49	0	0	-11444.4	0	0	0	7532.18
599000	599	2.43459	14607.5	178.001	2414.46	0	0	-11478.1	0	0	0	7831.61
600000	600	2.48721	14923.3	177.279	2421.14	0	0	-11605.3	0	0	0	7000
601000	601	2.48058	14883.5	163.463	2375.31	0	0	-11773.6	0	0	0	7090.6
602000	602	2.50666	15040	149.569	2394.56	0	0	-11583.7	0	0	0	7000
603000	603	2.43955	14637.3	176.079	2397.96	0	0	-11481.1	0	0	0	7000
604000	604	2.4854	14912.4	165.347	2325.58	0	0	-11204.7	0	0	0	7000
605000	605	2.4673	14803.8	173.207	2463.71	0	0	-11374	0	0	0	7000
606000	606	2.50761	15045.6	172.125	2503.62	0	0	-11509.8	0	0	0	7000
607000	607	2.50629	15037.7	213.177	2414.9	0	0	-11442.3	0	0	0	7000
608000	608	2.5568	15340.8	223.784	2408.25	0	0	-11390.3	0	0	0	7000
609000	609	2.44524	14671.5	191.368	2459.92	0	0	-11440.7	0	0	0	7000
610000	610	2.46088	14765.3	173.5	2304.6	0	0	-11728.4	0	0	0	7000
611000	611	2.49372	14962.3	201.903	2460.16	0	0	-11764.5	0	0	0	7000
612000	612	2.45754	14745.2	184.735	2458.32	0	0	-11731.1	0	0	0	7061.01
613000	613	2.468	14808	155.048	2531.15	0	0	-11503.1	0	0	0	7000
614000	614	2.47485	14849.1	207.214	2405.37	0	0	-11503.4	0	0	0	7000
615000	615	2.49685	14981.1	159.886	2380.37	0	0	-11703.9	0	0	0	7000
616000	616	2.44907	14694.4	210.077	2445.53	0	0	-11697.7	0	0	0	7620.48
617000	617	2.4228	14536.8	179.135	2340.69	0	0	-11508.7	0	0	0	7000
618000	618	2.53506	15210.4	170.339	2404.1	0	0	-11347.2	0	0	0	7000
619000	619	2.45423	14725.4	171.235	2494.84	0	0	-11786.4	0	0	0	7000
620000	620	2.40122	14407.3	149.748	2383.47	0	0	-11612.1	0	0	0	7000
621000	621	2.48571	14914.3	178.213	2474.89	0	0	-11605.1	0	0	0	7000
622000	622	2.44178	14650.7	158.029	2410.19	0	0	-11273.2	0	0	0	7000
623000	623	2.45998	14759.9	184.915	2301.5	0	0	-11516.6	0	0	0	7548.77
624000	624	2.46557	14793.4	168.523	2374.68	0	0	-11548.2	0	0	0	7000
625000	625	2.44959	14697.5	151.887	2300.36	0	0	-11500.4	0	0	0	7393.66
626000	626	2.50011	15000.7	174.308	2315.64	0	0	-11579.5	0	0	0	7000
627000	627	2.44803	14688.2	198.838	2425.13	0	0	-11557	0	0	0	7000
628000	628	2.4376	14625.6	208.783	2499.46	0	0	-11387.1	0	0	0	7000
629000	629	2.46428	14785.7	187.397	2497.23	0	0	-11719.5	0	0	0	7236.96
630000	630	2.43625	14617.5	140.796	2371.07	0	0	-11516.6	0	0	0	7000
631000	631	2.47457	14847.4	171.114	2576.88	0	0	-11497.4	0	0	0	7000
632000	632	2.40886	14453.1	165.754	2710.33	0	0	-11735.5	0	0	0	7000
633000	633	2.49124	14947.5	163.496	2425.7	0	0	-11741.1	0	0	0	7000
