step	time	T	Ekin	dyn_angles_0	dyn_bonds_0	dyn_dihedrals_0	fpl_reaction_1	lj-tab	tab-dynamic_0	count_0	Fmax
1.657e+06	1657	2.47035	14822.1	173.494	2428.28	0	0	-11684	0	0	6282.96
1.658e+06	1658	2.47342	14840.5	195.308	2632.21	0	0	-11627.6	0	0	7315.31
1.659e+06	1659	2.44105	14646.3	171.265	2328.08	0	0	-11528.1	0	0	7081.2
1.66e+06	1660	2.53184	15191.1	152.861	2442.51	0	0	-11761.4	0	0	6454.6
1.661e+06	1661	2.42596	14555.8	157.723	2529.34	0	0	-11532.4	0	0	6706.92
1.662e+06	1662	2.44337	14660.2	169.185	2423.63	0	0	-11430.5	0	0	7078.91
1.663e+06	1663	2.48371	14902.2	188.465	2401.79	0	0	-11404	0	0	6938.61
1.664e+06	1664	2.48848	14930.9	196.467	2491.46	0	0	-11493.4	0	0	8922.95
1.665e+06	1665	2.42803	14568.2	191.648	2340.02	0	0	-11269.8	0	0	6854.64
1.666e+06	1666	2.46507	14790.4	196.856	2439.07	0	0	-11592.5	0	0	7736.48
1.667e+06	1667	2.50692	15041.5	170.7	2464.76	0	0	-11481.9	0	0	6763.96
1.668e+06	1668	2.49828	14989.7	187.04	2315.03	0	0	-11586.8	0	0	6704.05
1.669e+06	1669	2.52127	15127.6	173.588	2448.51	0	0	-11494.4	0	0	6312.58
1.67e+06	1670	2.49501	14970	179.983	2436.95	0	0	-11841.8	0	0	6288.16
1.671e+06	1671	2.53797	15227.8	204.739	2354.58	0	0	-11995.6	0	0	6744.13
1.672e+06	1672	2.5153	15091.8	199.69	2294.6	0	0	-11584.3	0	0	6439.31
1.673e+06	1673	2.52385	15143.1	246.024	2426.73	0	0	-11353.4	0	0	6444.06
1.674e+06	1674	2.43093	14585.6	168.04	2368.43	0	0	-11560.9	0	0	6337.02
1.675e+06	1675	2.45637	14738.2	144.546	2474.91	0	0	-11507.7	0	0	6518.46
1.676e+06	1676	2.449	14694	140.491	2451.29	0	0	-11429.9	0	0	6857.56
1.677e+06	1677	2.44302	14658.1	182.189	2460.68	0	0	-11748.4	0	0	6247.64
1.678e+06	1678	2.4871	14922.6	212.061	2477.68	0	0	-11701.3	0	0	7457.07
1.679e+06	1679	2.46078	14764.7	184.903	2337.73	0	0	-11602.6	0	0	7269.87
1.68e+06	1680	2.50156	15009.4	176.611	2390.11	0	0	-11563.9	0	0	6989.7
1.681e+06	1681	2.46435	14786.1	152.883	2437.36	0	0	-11005.7	0	0	6320.01
1.682e+06	1682	2.42567	14554	196.279	2315.22	0	0	-11432.9	0	0	7480.81
1.683e+06	1683	2.46837	14810.2	168.997	2450.2	0	0	-11475.7	0	0	6227.03
1.684e+06	1684	2.48838	14930.3	153.612	2390.75	0	0	-11308.2	0	0	6502.13
1.685e+06	1685	2.4972	14983.2	229.823	2465.05	0	0	-11467.4	0	0	7261.72
1.686e+06	1686	2.53297	15197.8	179.338	2436.83	0	0	-11208.9	0	0	6541.11
1.687e+06	1687	2.4664	14798.4	158.432	2621.88	0	0	-11322.4	0	0	6886.64
1.688e+06	1688	2.50218	15013.1	218.79	2477.76	0	0	-11452.9	0	0	6449.05
1.689e+06	1689	2.56065	15363.9	160.285	2291.22	0	0	-11210.6	0	0	6864.44
1.69e+06	1690	2.4627	14776.2	178.098	2287.71	0	0	-11497.4	0	0	6683.26
1.691e+06	1691	2.4582	14749.2	174.967	2413.85	0	0	-11444	0	0	6555.61
1.692e+06	1692	2.43854	14631.3	136.053	2453.89	0	0	-11623.6	0	0	6513.5
1.693e+06	1693	2.50777	15046.6	184.188	2356.57	0	0	-11167.3	0	0	6225.26
1.694e+06	1694	2.42024	14521.4	200.473	2432.63	0	0	-11565.1	0	0	7174.02
1.695e+06	1695	2.43331	14599.9	185.229	2414.09	0	0	-11339	0	0	6852.58
1.696e+06	1696	2.53001	15180.1	155.273	2468.96	0	0	-11453.4	0	0	6357.46
1.697e+06	1697	2.53862	15231.7	174.765	2516.86	0	0	-11590.2	0	0	6272.26
1.698e+06	1698	2.48905	14934.3	192.501	2542.07	0	0	-11264.3	0	0	6852.69
1.699e+06	1699	2.49159	14949.5	211.453	2276.21	0	0	-11302.8	0	0	6672.45
1.7e+06	1700	2.44745	14684.7	190.534	2433.25	0	0	-11502.6	0	0	6241.42
1.701e+06	1701	2.51911	15114.7	175.026	2461.48	0	0	-11354.4	0	0	6759.47
1.702e+06	1702	2.46691	14801.5	179.026	2196.62	0	0	-11560.7	0	0	7320.2
1.703e+06	1703	2.52097	15125.8	188.723	2423.74	0	0	-11350.8	0	0	6523.35
1.704e+06	1704	2.48411	14904.7	167.52	2479.21	0	0	-11494.8	0	0	6101.07
1.705e+06	1705	2.46814	14808.9	173.388	2513.36	0	0	-11433.9	0	0	8105.87
1.706e+06	1706	2.49011	14940.7	168.287	2391.32	0	0	-11211.9	0	0	7096.11
1.707e+06	1707	2.5133	15079.8	190.255	2279.06	0	0	-11557.7	0	0	6917.42
1.708e+06	1708	2.48829	14929.7	198.505	2545.77	0	0	-11159.9	0	0	6874.47
1.709e+06	1709	2.48255	14895.3	171.325	2396.7	0	0	-11254.5	0	0	6347.06
1.71e+06	1710	2.47127	14827.6	228.76	2340.19	0	0	-11147.2	0	0	6489.04
1.711e+06	1711	2.42957	14577.4	159.811	2510.65	0	0	-11350.5	0	0	6245.78
1.712e+06	1712	2.48086	14885.1	204.148	2410.05	0	0	-11688.2	0	0	6610.9
1.713e+06	1713	2.52684	15161	160.645	2284.35	0	0	-11570.6	0	0	6415.66
1.714e+06	1714	2.51775	15106.5	159.274	2474.62	0	0	-11362.4	0	0	7630.55
1.715e+06	1715	2.51066	15064	181.391	2444.95	0	0	-11606.6	0	0	6474.64
1.716e+06	1716	2.49334	14960	174.064	2514.84	0	0	-11498.1	0	0	6669.18
1.717e+06	1717	2.5072	15043.2	198.884	2438.85	0	0	-11512.1	0	0	7119.5
1.718e+06	1718	2.43933	14636	188.08	2428.6	0	0	-11543.1	0	0	6564.87
1.719e+06	1719	2.50475	15028.5	184.35	2394.87	0	0	-11806	0	0	7309.59
1.72e+06	1720	2.4636	14781.6	155.39	2495.55	0	0	-11333.3	0	0	6732.77
1.721e+06	1721	2.52922	15175.3	193.742	2354.03	0	0	-11347.5	0	0	6954.08
1.722e+06	1722	2.49307	14958.4	222.481	2469.96	0	0	-11382.5	0	0	7621.79
1.723e+06	1723	2.46671	14800.2	195.507	2413.5	0	0	-11405.5	0	0	6475.04
1.724e+06	1724	2.48357	14901.4	157.239	2393.62	0	0	-11261.4	0	0	7439.85
1.725e+06	1725	2.53239	15194.3	202.389	2333.57	0	0	-11465.4	0	0	6727.53
1.726e+06	1726	2.44057	14643.4	165.171	2356	0	0	-11300.5	0	0	6050.2
1.727e+06	1727	2.49934	14996	149.775	2459.44	0	0	-11515.2	0	0	6679.11
1.728e+06	1728	2.42623	14557.4	161.849	2495.56	0	0	-11372.5	0	0	6456.85
1.729e+06	1729	2.47164	14829.9	162.383	2298.4	0	0	-11605.7	0	0	6110.83
1.73e+06	1730	2.45173	14710.4	192.917	2405.84	0	0	-11397.9	0	0	6982.9
1.731e+06	1731	2.46662	14799.7	197.953	2310.94	0	0	-11470.6	0	0	6323.31
1.732e+06	1732	2.46501	14790.1	151.846	2541.32	0	0	-11577	0	0	7129.94
1.733e+06	1733	2.45866	14752	153.77	2270.06	0	0	-11326.8	0	0	6376.23
1.734e+06	1734	2.50951	15057.1	176.883	2409.29	0	0	-11375.2	0	0	6628.55
1.735e+06	1735	2.52314	15138.8	164.442	2362.28	0	0	-11299.9	0	0	6446.69
1.736e+06	1736	2.47168	14830.1	152.089	2413.07	0	0	-11318.6	0	0	6594.71
1.737e+06	1737	2.46453	14787.2	198.724	2351.15	0	0	-11084.7	0	0	6322.98
1.738e+06	1738	2.49802	14988.1	181.977	2396.98	0	0	-11341.3	0	0	6686.94
1.739e+06	1739	2.46047	14762.8	150.146	2330.17	0	0	-11503.2	0	0	6003.16
1.74e+06	1740	2.48502	14910.1	186.456	2391.16	0	0	-11732.8	0	0	7244.49
1.741e+06	1741	2.50255	15015.3	156.079	2423.14	0	0	-11681.4	0	0	6544.19
1.742e+06	1742	2.45829	14749.7	167.326	2378.71	0	0	-11510.7	0	0	6901.65
1.743e+06	1743	2.49502	14970.1	178.615	2454.35	0	0	-11554.8	0	0	6461.66
1.744e+06	1744	2.49511	14970.6	188.454	2489.69	0	0	-11543.4	0	0	6558.33
1.745e+06	1745	2.52391	15143.5	170.12	2643.38	0	0	-11825.4	0	0	6928.52
1.746e+06	1746	2.50418	15025.1	197.669	2467.16	0	0	-11515.3	0	0	7112
1.747e+06	1747	2.50456	15027.4	184.295	2440.8	0	0	-11647.3	0	0	6874.88
1.748e+06	1748	2.46373	14782.4	211.62	2305	0	0	-11331.8	0	0	6429.78
1.749e+06	1749	2.41124	14467.4	146.725	2423.03	0	0	-11242.9	0	0	6119.23
1.75e+06	1750	2.44056	14643.4	184.772	2446.75	0	0	-11102.9	0	0	6486.78
1.751e+06	1751	2.54593	15275.6	177.997	2526.52	0	0	-11395.9	0	0	7487.67
1.752e+06	1752	2.47628	14857.7	150.205	2539.84	0	0	-11580.1	0	0	6436.43
1.753e+06	1753	2.47959	14877.6	179.086	2436.83	0	0	-11641.4	0	0	6237.57
1.754e+06	1754	2.50143	15008.6	158.944	2397.98	0	0	-11295.8	0	0	6694.22
1.755e+06	1755	2.53528	15211.7	211.869	2582.98	0	0	-11514.6	0	0	6482.32
1.756e+06	1756	2.47069	14824.1	176.247	2439.98	0	0	-11497	0	0	6414.3
1.757e+06	1757	2.4683	14809.8	187.86	2444.43	0	0	-11379.8	0	0	6462.52
1.758e+06	1758	2.49213	14952.8	190.287	2455.31	0	0	-11490.8	0	0	6622.62
1.759e+06	1759	2.52061	15123.7	179.234	2453.04	0	0	-11378	0	0	6273.49
1.76e+06	1760	2.49042	14942.5	170.134	2416.27	0	0	-11424.4	0	0	7396
1.761e+06	1761	2.46917	14815	172.006	2410.58	0	0	-11672.8	0	0	6248.59
1.762e+06	1762	2.49422	14965.3	164.479	2516.44	0	0	-11340.1	0	0	6784.66
1.763e+06	1763	2.45964	14757.8	161.32	2476.67	0	0	-11561.4	0	0	6824.52
1.764e+06	1764	2.46161	14769.7	159.055	2432.82	0	0	-11436.7	0	0	6346.09
1.765e+06	1765	2.3918	14350.8	131.562	2391.33	0	0	-11335.8	0	0	7337.41
1.766e+06	1766	2.42576	14554.6	176.347	2505.95	0	0	-11486.3	0	0	6790.94
1.767e+06	1767	2.4248	14548.8	201.755	2494.95	0	0	-11279.7	0	0	7351.47
1.768e+06	1768	2.4379	14627.4	164.268	2395.06	0	0	-11474.4	0	0	6652.81
1.769e+06	1769	2.53361	15201.7	223.969	2548.5	0	0	-11357.1	0	0	6813.66
1.77e+06	1770	2.4469	14681.4	164.789	2504.62	0	0	-11306.2	0	0	6387.79
1.771e+06	1771	2.49703	14982.2	185.927	2333.36	0	0	-11633.9	0	0	6580.47
1.772e+06	1772	2.43201	14592.1	213.383	2381.32	0	0	-11796.4	0	0	6850.71
1.773e+06	1773	2.47181	14830.9	211.877	2402.91	0	0	-11542.6	0	0	6180.06
1.774e+06	1774	2.43762	14625.7	141.246	2447.12	0	0	-11486.1	0	0	6989.24
1.775e+06	1775	2.49726	14983.6	161.675	2549.26	0	0	-11472.3	0	0	6576.49
1.776e+06	1776	2.46855	14811.3	144.977	2499.17	0	0	-11309.7	0	0	6909.17
1.777e+06	1777	2.44529	14671.7	173.091	2390.06	0	0	-11468.8	0	0	6720.03
1.778e+06	1778	2.43511	14610.7	194.433	2472.45	0	0	-11197.3	0	0	6487.81
1.779e+06	1779	2.42791	14567.5	151.7	2498.41	0	0	-11373.2	0	0	6259.15
1.78e+06	1780	2.49521	14971.3	180.363	2402.36	0	0	-11642.6	0	0	6537.55
1.781e+06	1781	2.51109	15066.6	199.916	2521.52	0	0	-11450	0	0	6245.21
1.782e+06	1782	2.47072	14824.3	165.997	2447.96	0	0	-11195.6	0	0	6487.14
1.783e+06	1783	2.44173	14650.4	143.194	2329.63	0	0	-11638.4	0	0	6263.65
1.784e+06	1784	2.49872	14992.3	139.115	2611.43	0	0	-11482.8	0	0	6628.45
1.785e+06	1785	2.45852	14751.1	204.088	2452.13	0	0	-11337.8	0	0	5966.62
1.786e+06	1786	2.46082	14764.9	188.014	2562.89	0	0	-11327.8	0	0	7770.57
1.787e+06	1787	2.53524	15211.5	179.047	2433.88	0	0	-11334.1	0	0	6577.42
1.788e+06	1788	2.51257	15075.4	186.746	2300.75	0	0	-11517.5	0	0	6101.54
1.789e+06	1789	2.49504	14970.3	136.198	2480.97	0	0	-11466.4	0	0	6402.25
1.79e+06	1790	2.45321	14719.3	172.112	2381.05	0	0	-11412.8	0	0	7803.45
1.791e+06	1791	2.53815	15228.9	176.328	2351.26	0	0	-11566.7	0	0	6666.25
1.792e+06	1792	2.44368	14662.1	166.198	2418.78	0	0	-11231.2	0	0	7156.75
1.793e+06	1793	2.49126	14947.6	218.877	2356.81	0	0	-11592.5	0	0	6561.74
1.794e+06	1794	2.41012	14460.7	149.421	2509.66	0	0	-11453.1	0	0	6420.38
1.795e+06	1795	2.47678	14860.7	157.849	2468.82	0	0	-11518.3	0	0	7713.14
1.796e+06	1796	2.43758	14625.5	200.999	2384.94	0	0	-11450.5	0	0	6934.24
1.797e+06	1797	2.4631	14778.6	174.748	2383.84	0	0	-11260.7	0	0	6152.92
1.798e+06	1798	2.45339	14720.3	151.498	2567.13	0	0	-11430.5	0	0	6131.47
1.799e+06	1799	2.47734	14864	180.63	2400.89	0	0	-11287.2	0	0	6769.83
1.8e+06	1800	2.44936	14696.1	160.882	2558.58	0	0	-11293.4	0	0	6575.69
1.801e+06	1801	2.50414	15024.8	162.68	2468.06	0	0	-11402.6	0	0	6374.39
1.802e+06	1802	2.5087	15052.2	156.233	2441.58	0	0	-11323.9	0	0	6331.4
1.803e+06	1803	2.46587	14795.2	156.64	2421.16	0	0	-11530.7	0	0	6489.8
1.804e+06	1804	2.4816	14889.6	162.47	2387.41	0	0	-11632.5	0	0	5955.48
1.805e+06	1805	2.49728	14983.7	166.919	2481.87	0	0	-11464.5	0	0	6687.82
1.806e+06	1806	2.44355	14661.3	174.298	2366.42	0	0	-11465.3	0	0	7284.23
1.807e+06	1807	2.48495	14909.7	184.055	2520.68	0	0	-11373.2	0	0	6243.85
1.808e+06	1808	2.482	14892	201.432	2524.53	0	0	-11511.1	0	0	7656.47
1.809e+06	1809	2.45624	14737.4	139.958	2373.7	0	0	-11405.3	0	0	6915.82
1.81e+06	1810	2.46623	14797.4	181.691	2467.06	0	0	-11374.1	0	0	6616.32
1.811e+06	1811	2.47606	14856.4	178.173	2384.93	0	0	-11414.5	0	0	6361.07
1.812e+06	1812	2.44331	14659.9	163.27	2457.41	0	0	-11370.2	0	0	7136.18
1.813e+06	1813	2.44081	14644.8	156.895	2289.63	0	0	-11385.7	0	0	6557.25
1.814e+06	1814	2.45924	14755.4	186.944	2304.29	0	0	-11138.2	0	0	6644.12
1.815e+06	1815	2.46998	14819.9	186.977	2397.92	0	0	-11082	0	0	6087.34
1.816e+06	1816	2.48929	14935.8	183.298	2497.79	0	0	-11340.2	0	0	6136.41
1.817e+06	1817	2.47683	14861	168.086	2455.52	0	0	-11313.2	0	0	6569.64
1.818e+06	1818	2.48134	14888	139.297	2429.36	0	0	-11622.3	0	0	7583.35
1.819e+06	1819	2.4907	14944.2	204.429	2388.23	0	0	-11731.3	0	0	7098.46
1.82e+06	1820	2.48684	14921	214.442	2579.57	0	0	-11614.9	0	0	6603.62
1.821e+06	1821	2.41451	14487.1	190.312	2492.01	0	0	-11615.8	0	0	6124.34
1.822e+06	1822	2.34417	14065	203.972	2371.64	0	0	-11278.6	0	0	6832.06
1.823e+06	1823	2.45562	14733.7	173.605	2465.41	0	0	-11458.8	0	0	6398.22
1.824e+06	1824	2.44642	14678.5	172.975	2519.15	0	0	-11646.8	0	0	6938.65
1.825e+06	1825	2.46738	14804.3	157.383	2255.67	0	0	-11582.6	0	0	6457.2
1.826e+06	1826	2.48206	14892.4	154.025	2452.16	0	0	-11497.2	0	0	6558.22
1.827e+06	1827	2.48641	14918.5	187.838	2411.6	0	0	-11298.8	0	0	6601.55
1.828e+06	1828	2.49651	14979	181.695	2405.97	0	0	-11666.3	0	0	6695.12
1.829e+06	1829	2.48067	14884	171.295	2401.3	0	0	-11521.1	0	0	6757.36
1.83e+06	1830	2.46109	14766.5	190.181	2556.11	0	0	-11436.7	0	0	6639.44
1.831e+06	1831	2.45086	14705.1	168.871	2481.24	0	0	-11602.7	0	0	6774.76
1.832e+06	1832	2.4461	14676.6	193.478	2382.42	0	0	-11424.2	0	0	6346.76
1.833e+06	1833	2.47011	14820.7	172.566	2539.06	0	0	-11490.7	0	0	6708.26
1.834e+06	1834	2.45621	14737.2	204.269	2405.03	0	0	-11576	0	0	7710.85
1.835e+06	1835	2.45379	14722.7	162.869	2475.45	0	0	-11600.3	0	0	6405.58
1.836e+06	1836	2.50014	15000.8	173.687	2502.31	0	0	-11486.2	0	0	6158.54
1.837e+06	1837	2.49178	14950.7	247.422	2526.41	0	0	-11761.6	0	0	7379.22
1.838e+06	1838	2.4811	14886.6	182.092	2376.65	0	0	-11548.6	0	0	6788.54
1.839e+06	1839	2.4187	14512.2	181.933	2479.36	0	0	-11363	0	0	6185.36
1.84e+06	1840	2.46496	14789.7	154.723	2430.33	0	0	-11632.2	0	0	6647.28
1.841e+06	1841	2.44085	14645.1	189.754	2462.18	0	0	-11854.3	0	0	6152.44
1.842e+06	1842	2.45129	14707.8	147.774	2432.84	0	0	-11758.5	0	0	6777.12
1.843e+06	1843	2.47377	14842.6	235.709	2459.52	0	0	-11645.2	0	0	6571.82
1.844e+06	1844	2.42443	14546.6	162.321	2443.05	0	0	-11452.4	0	0	6335.03
1.845e+06	1845	2.50703	15042.2	214.644	2494.1	0	0	-11543.1	0	0	7611.19
1.846e+06	1846	2.44413	14664.8	218.333	2469.8	0	0	-11520.1	0	0	6327.72
1.847e+06	1847	2.39595	14375.7	150.997	2413.64	0	0	-11367.3	0	0	6742.45
1.848e+06	1848	2.47543	14852.6	193.275	2495.45	0	0	-11647.7	0	0	7734.13
1.849e+06	1849	2.52887	15173.2	179.522	2297.46	0	0	-11279.2	0	0	6911.34
1.85e+06	1850	2.46304	14778.2	181.69	2378.86	0	0	-11534.5	0	0	7852.76
1.851e+06	1851	2.48143	14888.6	163.923	2451.81	0	0	-11446.5	0	0	6211.06
1.852e+06	1852	2.45822	14749.3	149.587	2436.3	0	0	-11503.9	0	0	6439.89
1.853e+06	1853	2.49171	14950.3	169.818	2411.82	0	0	-11215.3	0	0	6704.45
1.854e+06	1854	2.47508	14850.5	180.169	2503.66	0	0	-11442	0	0	5822.75
1.855e+06	1855	2.51743	15104.6	165.15	2411.8	0	0	-11608.1	0	0	6983.17
1.856e+06	1856	2.46839	14810.3	182.87	2490.93	0	0	-11441.4	0	0	6443.8
1.857e+06	1857	2.50855	15051.3	181.712	2457.2	0	0	-11453.8	0	0	7135.16
1.858e+06	1858	2.45238	14714.3	184.633	2426.47	0	0	-11512.6	0	0	7468.69
1.859e+06	1859	2.42317	14539	162.15	2303.02	0	0	-11386.2	0	0	6215.08
1.86e+06	1860	2.48138	14888.3	175.836	2294.47	0	0	-11230.1	0	0	6706.98
1.861e+06	1861	2.49203	14952.2	164.147	2500.23	0	0	-11312.7	0	0	6326.09
1.862e+06	1862	2.49899	14993.9	177.119	2435.41	0	0	-11498.8	0	0	6653.54
1.863e+06	1863	2.4636	14781.6	211.443	2471.38	0	0	-11495.9	0	0	7251.58
1.864e+06	1864	2.4493	14695.8	185.807	2545.94	0	0	-11538	0	0	6796.56
1.865e+06	1865	2.51912	15114.7	183.095	2378.52	0	0	-11495.9	0	0	6380.92
1.866e+06	1866	2.49602	14976.1	196.885	2457.79	0	0	-11375.1	0	0	6215.12
1.867e+06	1867	2.45029	14701.7	190.5	2498.49	0	0	-11419.1	0	0	7050.25
1.868e+06	1868	2.46067	14764	192.943	2440.27	0	0	-11280.1	0	0	7009.76
1.869e+06	1869	2.48191	14891.5	192.345	2362.68	0	0	-11376.2	0	0	6463.7
1.87e+06	1870	2.47114	14826.8	209.817	2311.5	0	0	-11155.5	0	0	6281.67
1.871e+06	1871	2.51104	15066.3	158.869	2430.97	0	0	-11211.7	0	0	7603.2
1.872e+06	1872	2.45587	14735.2	169.653	2295.46	0	0	-11285	0	0	7332.32
1.873e+06	1873	2.48247	14894.8	162.84	2435.11	0	0	-11329.2	0	0	6390.31
1.874e+06	1874	2.46873	14812.4	164.341	2476.5	0	0	-11387.8	0	0	6008.3
1.875e+06	1875	2.43325	14599.5	174.379	2500.42	0	0	-11362.8	0	0	9104.62
1.876e+06	1876	2.45494	14729.7	175.27	2392.12	0	0	-11510	0	0	6713.01
1.877e+06	1877	2.52178	15130.7	193.696	2493.13	0	0	-11544.5	0	0	7484.2
1.878e+06	1878	2.47795	14867.7	184.792	2430.13	0	0	-11564.5	0	0	7068.85
1.879e+06	1879	2.46706	14802.4	199.104	2446.68	0	0	-11415.7	0	0	6521.86
1.88e+06	1880	2.53015	15180.9	195.729	2399.12	0	0	-11532.8	0	0	7353.72
1.881e+06	1881	2.48868	14932.1	156.343	2491.1	0	0	-11780.7	0	0	6442.79
1.882e+06	1882	2.44356	14661.4	173.373	2389.79	0	0	-11640.1	0	0	8111.12
1.883e+06	1883	2.49509	14970.6	203.922	2455.6	0	0	-11254.5	0	0	7835.07
1.884e+06	1884	2.54908	15294.5	186.063	2336.03	0	0	-11413.4	0	0	6716.4
1.885e+06	1885	2.43148	14588.9	149.172	2382.4	0	0	-11401	0	0	6886.51
1.886e+06	1886	2.54131	15247.9	179.454	2520.64	0	0	-11315.2	0	0	7302.89
1.887e+06	1887	2.48179	14890.7	198.309	2609.68	0	0	-11479.4	0	0	6739.58
1.888e+06	1888	2.46017	14761	172.334	2451.49	0	0	-11398.8	0	0	7933.29
1.889e+06	1889	2.46498	14789.9	173.803	2461.45	0	0	-11612.1	0	0	7521.88
1.89e+06	1890	2.4908	14944.8	182.293	2381.73	0	0	-11591.1	0	0	6892.91
1.891e+06	1891	2.43347	14600.8	168.11	2501.57	0	0	-11505.3	0	0	6618.78
1.892e+06	1892	2.46238	14774.3	188.836	2416.51	0	0	-11653.9	0	0	6854.87
1.893e+06	1893	2.46447	14786.8	175.61	2328.84	0	0	-11332.7	0	0	6796.7
1.894e+06	1894	2.42572	14554.3	175.671	2444.55	0	0	-11390.1	0	0	6261.03
1.895e+06	1895	2.48841	14930.4	180.111	2370.27	0	0	-11481.5	0	0	6392.83
1.896e+06	1896	2.45483	14729	124.177	2335.36	0	0	-11424.1	0	0	6566.18
1.897e+06	1897	2.40399	14424	210.275	2422.89	0	0	-11412.8	0	0	7293.89
1.898e+06	1898	2.42439	14546.3	158.752	2374.9	0	0	-11492.9	0	0	6464.16
1.899e+06	1899	2.47754	14865.2	176.345	2440.5	0	0	-11464.4	0	0	6289.61
1.9e+06	1900	2.46583	14795	166.514	2477.29	0	0	-11672.6	0	0	6258.37
1.901e+06	1901	2.48725	14923.5	195.917	2447.77	0	0	-11455.9	0	0	7393.3
1.902e+06	1902	2.50857	15051.4	172.381	2371.72	0	0	-11341	0	0	6933.52
1.903e+06	1903	2.46544	14792.6	178.082	2531.02	0	0	-11562.9	0	0	6435.12
1.904e+06	1904	2.41509	14490.6	210.656	2324.3	0	0	-11312.2	0	0	6460.49
1.905e+06	1905	2.49706	14982.3	165.344	2403.66	0	0	-11704.4	0	0	6278.67
1.906e+06	1906	2.51818	15109.1	175.394	2360.16	0	0	-11596.5	0	0	6353.2
1.907e+06	1907	2.48211	14892.6	187.123	2402.73	0	0	-11489.3	0	0	6343.97
1.908e+06	1908	2.46317	14779	210.447	2487.52	0	0	-11233.5	0	0	6823.23
1.909e+06	1909	2.49992	14999.5	174.547	2476.04	0	0	-11114	0	0	7130.83
1.91e+06	1910	2.44445	14666.7	154.984	2326.56	0	0	-11311.8	0	0	6474.67
1.911e+06	1911	2.48551	14913.1	169.859	2428.12	0	0	-11665	0	0	6989.67
1.912e+06	1912	2.47538	14852.3	215.611	2428.91	0	0	-11521.8	0	0	6756.42
1.913e+06	1913	2.46935	14816.1	172.726	2516.3	0	0	-11438.5	0	0	7121.24
1.914e+06	1914	2.4272	14563.2	176.676	2580.76	0	0	-11356.9	0	0	7728.61
1.915e+06	1915	2.50521	15031.3	178.745	2404.84	0	0	-11490.3	0	0	6137.75
1.916e+06	1916	2.48139	14888.4	197.6	2516.27	0	0	-11674.9	0	0	6977.32
1.917e+06	1917	2.44982	14698.9	162.553	2428.31	0	0	-11380.9	0	0	6916.57
1.918e+06	1918	2.44264	14655.8	175.301	2480.47	0	0	-11503.5	0	0	6544.43
1.919e+06	1919	2.48221	14893.3	190.419	2284.76	0	0	-11407.8	0	0	6727.7
1.92e+06	1920	2.50849	15050.9	183.698	2394.27	0	0	-11503.1	0	0	6234.13
1.921e+06	1921	2.44314	14658.8	148.334	2427.2	0	0	-11384.3	0	0	6195.68
1.922e+06	1922	2.52836	15170.2	148.093	2443.76	0	0	-11260	0	0	6388.97
1.923e+06	1923	2.45117	14707	176.237	2467.45	0	0	-11651.4	0	0	6628.13
1.924e+06	1924	2.50692	15041.5	184.838	2337.93	0	0	-11451.3	0	0	6496.99
1.925e+06	1925	2.44547	14672.8	174.211	2474.96	0	0	-11823.6	0	0	6863.28
1.926e+06	1926	2.48934	14936	221.339	2630.41	0	0	-11744.6	0	0	7691.24
1.927e+06	1927	2.53219	15193.1	232.209	2459.68	0	0	-11626.9	0	0	6446.04
1.928e+06	1928	2.4921	14952.6	188.803	2415.03	0	0	-11617	0	0	6804.39
1.929e+06	1929	2.48138	14888.3	160.362	2424.7	0	0	-11757.2	0	0	6252.27
1.93e+06	1930	2.44624	14677.4	158.417	2365.99	0	0	-11848.8	0	0	6843.89
1.931e+06	1931	2.44065	14643.9	176.723	2434.49	0	0	-11475.3	0	0	5890.36
1.932e+06	1932	2.4045	14427	179.156	2599.26	0	0	-11318.2	0	0	7728.58
1.933e+06	1933	2.46955	14817.3	166.89	2517.92	0	0	-11421.5	0	0	6033.29
1.934e+06	1934	2.51727	15103.6	203.453	2485.9	0	0	-11417.7	0	0	6758.95
1.935e+06	1935	2.49991	14999.5	155.78	2410.29	0	0	-11345.5	0	0	6632.24
1.936e+06	1936	2.47217	14833	168.264	2533.23	0	0	-11336.5	0	0	6859.83
1.937e+06	1937	2.44249	14654.9	165.344	2458.78	0	0	-11637.3	0	0	6868.18
1.938e+06	1938	2.51586	15095.2	183.822	2429.9	0	0	-11711.2	0	0	7142.46
1.939e+06	1939	2.52317	15139	174.506	2444.1	0	0	-11585.9	0	0	6402.36
1.94e+06	1940	2.49564	14973.8	148.443	2426.21	0	0	-11448.8	0	0	5865.32
1.941e+06	1941	2.50015	15000.9	149.136	2526.11	0	0	-11859.6	0	0	6796.34
1.942e+06	1942	2.51065	15063.9	178.343	2409.72	0	0	-11512.5	0	0	7398.89
1.943e+06	1943	2.44858	14691.5	158.282	2371.14	0	0	-11659.8	0	0	6192.02
1.944e+06	1944	2.45635	14738.1	182.98	2440.98	0	0	-11702.7	0	0	6554.06
1.945e+06	1945	2.44807	14688.4	168.939	2585.31	0	0	-11512.8	0	0	6604.01
1.946e+06	1946	2.46605	14796.3	174.081	2442.83	0	0	-11637.2	0	0	6508.98
1.947e+06	1947	2.50199	15011.9	196.367	2457.51	0	0	-11642.9	0	0	6468.62
1.948e+06	1948	2.46908	14814.5	192.561	2535.49	0	0	-11720.1	0	0	6730.36
